"","Station_ID","Year","Month","Monthly_Rainfall_mm","Latitude","Longitude"
"1967",51026,2025,5,10.2,-31.5627,146.7179
"1968",51026,2025,6,27.4,-31.5627,146.7179
"1969",51026,2025,7,33.5,-31.5627,146.7179
"1970",51026,2025,8,34.6,-31.5627,146.7179
"1971",51026,2025,9,33,-31.5627,146.7179
"1972",51028,2025,1,19.5,-31.5167,147.3833
"1973",51028,2025,2,37,-31.5167,147.3833
"1974",51028,2025,3,49.3,-31.5167,147.3833
"1975",51028,2025,4,22.8,-31.5167,147.3833
"1976",51028,2025,5,14.3,-31.5167,147.3833
"1977",51028,2025,6,37.4,-31.5167,147.3833
"1978",51028,2025,7,33.7,-31.5167,147.3833
"1979",51028,2025,8,30.4,-31.5167,147.3833
"1980",51028,2025,9,19.3,-31.5167,147.3833
"1981",51029,2025,1,19.6,-31.4333,147.4333
"1982",51029,2025,2,32.9,-31.4333,147.4333
"1983",51029,2025,3,53.5,-31.4333,147.4333
"1984",51029,2025,4,25.7,-31.4333,147.4333
"1985",51029,2025,5,14.2,-31.4333,147.4333
"1986",51029,2025,6,40.9,-31.4333,147.4333
"1987",51029,2025,7,37.3,-31.4333,147.4333
"1988",51029,2025,8,27.7,-31.4333,147.4333
"1989",51029,2025,9,19.5,-31.4333,147.4333
"1990",51030,2025,1,12.9,-31.6033,146.9437
"1991",51030,2025,2,40.2,-31.6033,146.9437
"1992",51030,2025,3,48.5,-31.6033,146.9437
"1993",51030,2025,4,11.9,-31.6033,146.9437
"1994",51030,2025,5,10.9,-31.6033,146.9437
"1995",51030,2025,6,22,-31.6033,146.9437
"1996",51030,2025,7,33.1,-31.6033,146.9437
"1997",51030,2025,8,42.7,-31.6033,146.9437
"1998",51030,2025,9,25.2,-31.6033,146.9437
"1999",51031,2025,1,16.8,-31.6395,147.316
"2000",51031,2025,2,36.6,-31.6395,147.316
"2001",51031,2025,3,56.1,-31.6395,147.316
"2002",51031,2025,4,17.3,-31.6395,147.316
"2003",51031,2025,5,14.7,-31.6395,147.316
"2004",51031,2025,6,28,-31.6395,147.316
"2005",51031,2025,7,34,-31.6395,147.316
"2006",51031,2025,8,42.6,-31.6395,147.316
"2007",51031,2025,9,25.9,-31.6395,147.316
"2008",51032,2025,1,59,-31.2,148.7
"2009",51032,2025,2,36.3,-31.2,148.7
"2010",51032,2025,3,94,-31.2,148.7
"2011",51032,2025,4,32.3,-31.2,148.7
"2012",51032,2025,5,19.2,-31.2,148.7
"2013",51032,2025,6,13.9,-31.2,148.7
"2014",51032,2025,7,47.3,-31.2,148.7
"2015",51032,2025,8,32.8,-31.2,148.7
"2016",51032,2025,9,31.5,-31.2,148.7
"2017",51033,2025,1,11.8,-31.8576,147.1343
"2018",51033,2025,2,35.6,-31.8576,147.1343
"2019",51033,2025,3,64.4,-31.8576,147.1343
"2020",51033,2025,4,12.7,-31.8576,147.1343
"2021",51033,2025,5,17.3,-31.8576,147.1343
"2022",51033,2025,6,12.8,-31.8576,147.1343
"2023",51033,2025,7,41.6,-31.8576,147.1343
"2024",51033,2025,8,49.9,-31.8576,147.1343
"2025",51033,2025,9,46.1,-31.8576,147.1343
"2026",51034,2025,1,18,-31.4986,147.6865
"2027",51034,2025,2,25,-31.4986,147.6865
"2028",51034,2025,3,60.4,-31.4986,147.6865
"2029",51034,2025,4,26.4,-31.4986,147.6865
"2030",51034,2025,5,16,-31.4986,147.6865
"2031",51034,2025,6,42.8,-31.4986,147.6865
"2032",51034,2025,7,42.8,-31.4986,147.6865
"2033",51034,2025,8,11.4,-31.4986,147.6865
"2034",51034,2025,9,25.1,-31.4986,147.6865
"2035",51035,2025,1,64.1,-32.15,148.1
"2036",51035,2025,2,38.3,-32.15,148.1
"2037",51035,2025,3,68.5,-32.15,148.1
"2038",51035,2025,4,33.9,-32.15,148.1
"2039",51035,2025,5,44,-32.15,148.1
"2040",51035,2025,6,46,-32.15,148.1
"2041",51035,2025,7,33.7,-32.15,148.1
"2042",51035,2025,8,29.3,-32.15,148.1
"2043",51035,2025,9,67.5,-32.15,148.1
"2044",51036,2025,1,13.7,-31.6,146.6
"2045",51036,2025,2,39.6,-31.6,146.6
"2046",51036,2025,3,59.8,-31.6,146.6
"2047",51036,2025,4,9.9,-31.6,146.6
"2048",51036,2025,5,10.2,-31.6,146.6
"2049",51036,2025,6,27.8,-31.6,146.6
"2050",51036,2025,7,33.7,-31.6,146.6
"2051",51036,2025,8,31.7,-31.6,146.6
"2052",51036,2025,9,35,-31.6,146.6
"2053",51037,2025,1,54.4,-32.2442,148.2447
"2054",51037,2025,2,31.1,-32.2442,148.2447
"2055",51037,2025,3,58.6,-32.2442,148.2447
"2056",51037,2025,4,38.6,-32.2442,148.2447
"2057",51037,2025,5,43.7,-32.2442,148.2447
"2058",51037,2025,6,41.4,-32.2442,148.2447
"2059",51037,2025,7,34.1,-32.2442,148.2447
"2060",51037,2025,8,32.8,-32.2442,148.2447
"2061",51037,2025,9,84.8,-32.2442,148.2447
"2062",51038,2025,1,40,-31.835,147.7189
"2063",51038,2025,2,64.8,-31.835,147.7189
"2064",51038,2025,3,62.4,-31.835,147.7189
"2065",51038,2025,4,13.2,-31.835,147.7189
"2066",51038,2025,5,28.8,-31.835,147.7189
"2067",51038,2025,6,41.4,-31.835,147.7189
"2068",51038,2025,7,35.6,-31.835,147.7189
"2069",51038,2025,8,36,-31.835,147.7189
"2070",51038,2025,9,43.4,-31.835,147.7189
"2071",51039,2025,1,18.4,-31.5495,147.1961
"2072",51039,2025,2,41.4,-31.5495,147.1961
"2073",51039,2025,3,48,-31.5495,147.1961
"2074",51039,2025,4,17.8,-31.5495,147.1961
"2075",51039,2025,5,12,-31.5495,147.1961
"2076",51039,2025,6,31.5,-31.5495,147.1961
"2077",51039,2025,7,28.9,-31.5495,147.1961
"2078",51039,2025,8,42.8,-31.5495,147.1961
"2079",51039,2025,9,15.4,-31.5495,147.1961
"2080",51040,2025,1,36.4,-30.65,147.9667
"2081",51040,2025,2,31,-30.65,147.9667
"2082",51040,2025,3,87.9,-30.65,147.9667
"2083",51040,2025,4,48.3,-30.65,147.9667
"2084",51040,2025,5,17.1,-30.65,147.9667
"2085",51040,2025,6,29.9,-30.65,147.9667
"2086",51040,2025,7,30.3,-30.65,147.9667
"2087",51040,2025,8,33.2,-30.65,147.9667
"2088",51040,2025,9,23.8,-30.65,147.9667
"2089",51041,2025,1,31.5,-30.6,147.8
"2090",51041,2025,2,30.6,-30.6,147.8
"2091",51041,2025,3,86.6,-30.6,147.8
"2092",51041,2025,4,51.6,-30.6,147.8
"2093",51041,2025,5,13.9,-30.6,147.8
"2094",51041,2025,6,31.8,-30.6,147.8
"2095",51041,2025,7,32.5,-30.6,147.8
"2096",51041,2025,8,33.9,-30.6,147.8
"2097",51041,2025,9,24.6,-30.6,147.8
"2098",51042,2025,1,31.6,-30.9252,147.869
"2099",51042,2025,2,35,-30.9252,147.869
"2100",51042,2025,3,65.2,-30.9252,147.869
"2101",51042,2025,4,78.2,-30.9252,147.869
"2102",51042,2025,5,22.5,-30.9252,147.869
"2103",51042,2025,6,37.8,-30.9252,147.869
"2104",51042,2025,7,39.2,-30.9252,147.869
"2105",51042,2025,8,29.9,-30.9252,147.869
"2106",51042,2025,9,10,-30.9252,147.869
"2107",51043,2025,1,26.5,-31.0261,147.7009
"2108",51043,2025,2,32.8,-31.0261,147.7009
"2109",51043,2025,3,59.1,-31.0261,147.7009
"2110",51043,2025,4,53,-31.0261,147.7009
"2111",51043,2025,5,17.2,-31.0261,147.7009
"2112",51043,2025,6,42.2,-31.0261,147.7009
"2113",51043,2025,7,42.1,-31.0261,147.7009
"2114",51043,2025,8,24.6,-31.0261,147.7009
"2115",51043,2025,9,12.9,-31.0261,147.7009
"2116",51044,2025,1,30.6,-30.8707,147.7462
"2117",51044,2025,2,33.5,-30.8707,147.7462
"2118",51044,2025,3,67.1,-30.8707,147.7462
"2119",51044,2025,4,62.4,-30.8707,147.7462
"2120",51044,2025,5,18,-30.8707,147.7462
"2121",51044,2025,6,38.4,-30.8707,147.7462
"2122",51044,2025,7,37.7,-30.8707,147.7462
"2123",51044,2025,8,31.2,-30.8707,147.7462
"2124",51044,2025,9,14.1,-30.8707,147.7462
"2125",51045,2025,1,43.9,-30.8833,148.85
"2126",51045,2025,2,38,-30.8833,148.85
"2127",51045,2025,3,81.5,-30.8833,148.85
"2128",51045,2025,4,40.5,-30.8833,148.85
"2129",51045,2025,5,15.2,-30.8833,148.85
"2130",51045,2025,6,10.3,-30.8833,148.85
"2131",51045,2025,7,22.1,-30.8833,148.85
"2132",51045,2025,8,38.7,-30.8833,148.85
"2133",51045,2025,9,33.5,-30.8833,148.85
"2134",51046,2025,1,22.1,-30.5,147.3
"2135",51046,2025,2,25.7,-30.5,147.3
"2136",51046,2025,3,73.1,-30.5,147.3
"2137",51046,2025,4,25.1,-30.5,147.3
"2138",51046,2025,5,10.2,-30.5,147.3
"2139",51046,2025,6,31.5,-30.5,147.3
"2140",51046,2025,7,28.1,-30.5,147.3
"2141",51046,2025,8,29.8,-30.5,147.3
"2142",51046,2025,9,34.1,-30.5,147.3
"2143",51047,2025,1,41.3,-30.7,148
"2144",51047,2025,2,30.9,-30.7,148
"2145",51047,2025,3,88.7,-30.7,148
"2146",51047,2025,4,48.9,-30.7,148
"2147",51047,2025,5,17.8,-30.7,148
"2148",51047,2025,6,27.4,-30.7,148
"2149",51047,2025,7,30.8,-30.7,148
"2150",51047,2025,8,33,-30.7,148
"2151",51047,2025,9,22.1,-30.7,148
"2152",51048,2025,1,75.2,-32.0322,147.9826
"2153",51048,2025,2,46.8,-32.0322,147.9826
"2154",51048,2025,3,72.3,-32.0322,147.9826
"2155",51048,2025,4,33.3,-32.0322,147.9826
"2156",51048,2025,5,42.2,-32.0322,147.9826
"2157",51048,2025,6,50.5,-32.0322,147.9826
"2158",51048,2025,7,38.5,-32.0322,147.9826
"2159",51048,2025,8,27,-32.0322,147.9826
"2160",51048,2025,9,51.3,-32.0322,147.9826
"2161",51049,2025,1,86.7,-31.9861,147.9489
"2162",51049,2025,2,55.6,-31.9861,147.9489
"2163",51049,2025,3,75.4,-31.9861,147.9489
"2164",51049,2025,4,30,-31.9861,147.9489
"2165",51049,2025,5,41.2,-31.9861,147.9489
"2166",51049,2025,6,52,-31.9861,147.9489
"2167",51049,2025,7,41,-31.9861,147.9489
"2168",51049,2025,8,24,-31.9861,147.9489
"2169",51049,2025,9,45.2,-31.9861,147.9489
"2170",51050,2025,1,46.3,-30.8,148.7
"2171",51050,2025,2,40.7,-30.8,148.7
"2172",51050,2025,3,101.1,-30.8,148.7
"2173",51050,2025,4,34.7,-30.8,148.7
"2174",51050,2025,5,18.7,-30.8,148.7
"2175",51050,2025,6,10.8,-30.8,148.7
"2176",51050,2025,7,29.1,-30.8,148.7
"2177",51050,2025,8,38.2,-30.8,148.7
"2178",51050,2025,9,36.6,-30.8,148.7
"2179",51051,2025,1,54.1,-31.65,148.45
"2180",51051,2025,2,23.3,-31.65,148.45
"2181",51051,2025,3,106.4,-31.65,148.45
"2182",51051,2025,4,34.6,-31.65,148.45
"2183",51051,2025,5,35.7,-31.65,148.45
"2184",51051,2025,6,27.8,-31.65,148.45
"2185",51051,2025,7,42.8,-31.65,148.45
"2186",51051,2025,8,22.7,-31.65,148.45
"2187",51051,2025,9,29.4,-31.65,148.45
"2188",51052,2025,1,64.6,-31.165,148.6417
"2189",51052,2025,2,35.1,-31.165,148.6417
"2190",51052,2025,3,91.9,-31.165,148.6417
"2191",51052,2025,4,28.2,-31.165,148.6417
"2192",51052,2025,5,19.1,-31.165,148.6417
"2193",51052,2025,6,13.5,-31.165,148.6417
"2194",51052,2025,7,41.9,-31.165,148.6417
"2195",51052,2025,8,31.9,-31.165,148.6417
"2196",51052,2025,9,32.4,-31.165,148.6417
"2197",51053,2025,1,88.5,-31,148.4333
"2198",51053,2025,2,37.5,-31,148.4333
"2199",51053,2025,3,91.8,-31,148.4333
"2200",51053,2025,4,15.5,-31,148.4333
"2201",51053,2025,5,17.9,-31,148.4333
"2202",51053,2025,6,12.9,-31,148.4333
"2203",51053,2025,7,35.2,-31,148.4333
"2204",51053,2025,8,32.6,-31,148.4333
"2205",51053,2025,9,31,-31,148.4333
"2206",51054,2025,1,40.3,-31.6976,147.8348
"2207",51054,2025,2,44.9,-31.6976,147.8348
"2208",51054,2025,3,70,-31.6976,147.8348
"2209",51054,2025,4,21.9,-31.6976,147.8348
"2210",51054,2025,5,26.5,-31.6976,147.8348
"2211",51054,2025,6,43.4,-31.6976,147.8348
"2212",51054,2025,7,41.1,-31.6976,147.8348
"2213",51054,2025,8,24,-31.6976,147.8348
"2214",51054,2025,9,35.3,-31.6976,147.8348
"2215",51055,2025,1,33.3,-30.3833,147.9667
"2216",51055,2025,2,31.7,-30.3833,147.9667
"2217",51055,2025,3,117.3,-30.3833,147.9667
"2218",51055,2025,4,42.6,-30.3833,147.9667
"2219",51055,2025,5,13.3,-30.3833,147.9667
"2220",51055,2025,6,25.4,-30.3833,147.9667
"2221",51055,2025,7,25.3,-30.3833,147.9667
"2222",51055,2025,8,36.6,-30.3833,147.9667
"2223",51055,2025,9,37.3,-30.3833,147.9667
"2224",51056,2025,1,45,-30.5833,148.3167
"2225",51056,2025,2,32.9,-30.5833,148.3167
"2226",51056,2025,3,109.7,-30.5833,148.3167
"2227",51056,2025,4,34.2,-30.5833,148.3167
"2228",51056,2025,5,16.1,-30.5833,148.3167
"2229",51056,2025,6,17.7,-30.5833,148.3167
"2230",51056,2025,7,24.6,-30.5833,148.3167
"2231",51056,2025,8,38.5,-30.5833,148.3167
"2232",51056,2025,9,34.8,-30.5833,148.3167
"2233",51057,2025,1,21.5,-30.6998,147.2232
"2234",51057,2025,2,28.8,-30.6998,147.2232
"2235",51057,2025,3,58.9,-30.6998,147.2232
"2236",51057,2025,4,22.4,-30.6998,147.2232
"2237",51057,2025,5,7.6,-30.6998,147.2232
"2238",51057,2025,6,38.6,-30.6998,147.2232
"2239",51057,2025,7,30.3,-30.6998,147.2232
"2240",51057,2025,8,30,-30.6998,147.2232
"2241",51057,2025,9,23.4,-30.6998,147.2232
"2242",51058,2025,1,23.6,-30.2,147.5
"2243",51058,2025,2,34.6,-30.2,147.5
"2244",51058,2025,3,102.4,-30.2,147.5
"2245",51058,2025,4,38.5,-30.2,147.5
"2246",51058,2025,5,13,-30.2,147.5
"2247",51058,2025,6,22.9,-30.2,147.5
"2248",51058,2025,7,23.6,-30.2,147.5
"2249",51058,2025,8,32.8,-30.2,147.5
"2250",51058,2025,9,53.5,-30.2,147.5
"2251",51059,2025,1,62.9,-31.25,148.8
"2252",51059,2025,2,44.1,-31.25,148.8
"2253",51059,2025,3,98.1,-31.25,148.8
"2254",51059,2025,4,41.3,-31.25,148.8
"2255",51059,2025,5,22.9,-31.25,148.8
"2256",51059,2025,6,14.8,-31.25,148.8
"2257",51059,2025,7,51.7,-31.25,148.8
"2258",51059,2025,8,38.5,-31.25,148.8
"2259",51059,2025,9,30.9,-31.25,148.8
"2260",51061,2025,1,21.4,-31.25,147.2
"2261",51061,2025,2,41.3,-31.25,147.2
"2262",51061,2025,3,41.5,-31.25,147.2
"2263",51061,2025,4,21.1,-31.25,147.2
"2264",51061,2025,5,6.7,-31.25,147.2
"2265",51061,2025,6,44.9,-31.25,147.2
"2266",51061,2025,7,32.7,-31.25,147.2
"2267",51061,2025,8,36.2,-31.25,147.2
"2268",51061,2025,9,15.3,-31.25,147.2
"2269",51063,2025,1,20,-31.7,147.4
"2270",51063,2025,2,36.4,-31.7,147.4
"2271",51063,2025,3,57.3,-31.7,147.4
"2272",51063,2025,4,17.7,-31.7,147.4
"2273",51063,2025,5,17.8,-31.7,147.4
"2274",51063,2025,6,31.4,-31.7,147.4
"2275",51063,2025,7,35.3,-31.7,147.4
"2276",51063,2025,8,39.3,-31.7,147.4
"2277",51063,2025,9,34,-31.7,147.4
"2278",51066,2025,1,78.2,-31.949,148.6177
"2279",51066,2025,2,35.2,-31.949,148.6177
"2280",51066,2025,3,78.5,-31.949,148.6177
"2281",51066,2025,4,45.6,-31.949,148.6177
"2282",51066,2025,5,58.8,-31.949,148.6177
"2283",51066,2025,6,24.8,-31.949,148.6177
"2284",51066,2025,7,31.8,-31.949,148.6177
"2285",51066,2025,8,34.2,-31.949,148.6177
"2286",51066,2025,9,23.7,-31.949,148.6177
"2287",51072,2025,1,35.1,-31.0228,147.9026
"2288",51072,2025,2,33.1,-31.0228,147.9026
"2289",51072,2025,3,64.5,-31.0228,147.9026
"2290",51072,2025,4,64.4,-31.0228,147.9026
"2291",51072,2025,5,23.6,-31.0228,147.9026
"2292",51072,2025,6,36.2,-31.0228,147.9026
"2293",51072,2025,7,40.7,-31.0228,147.9026
"2294",51072,2025,8,27.6,-31.0228,147.9026
"2295",51072,2025,9,12,-31.0228,147.9026
"2296",51085,2025,1,39.5,-31.8569,147.6554
"2297",51085,2025,2,50.2,-31.8569,147.6554
"2298",51085,2025,3,66.1,-31.8569,147.6554
"2299",51085,2025,4,14,-31.8569,147.6554
"2300",51085,2025,5,25.9,-31.8569,147.6554
"2301",51085,2025,6,38.5,-31.8569,147.6554
"2302",51085,2025,7,35.5,-31.8569,147.6554
"2303",51085,2025,8,34.1,-31.8569,147.6554
"2304",51085,2025,9,47.4,-31.8569,147.6554
"2305",51088,2025,1,58.2,-31.263,148.8666
"2306",51088,2025,2,45.8,-31.263,148.8666
"2307",51088,2025,3,99.9,-31.263,148.8666
"2308",51088,2025,4,46.2,-31.263,148.8666
"2309",51088,2025,5,23.2,-31.263,148.8666
"2310",51088,2025,6,15.6,-31.263,148.8666
"2311",51088,2025,7,52.3,-31.263,148.8666
"2312",51088,2025,8,43.4,-31.263,148.8666
"2313",51088,2025,9,31.4,-31.263,148.8666
"2314",51101,2025,1,33.5,-30.3,147.9
"2315",51101,2025,2,36,-30.3,147.9
"2316",51101,2025,3,130.4,-30.3,147.9
"2317",51101,2025,4,45.8,-30.3,147.9
"2318",51101,2025,5,14.9,-30.3,147.9
"2319",51101,2025,6,26.4,-30.3,147.9
"2320",51101,2025,7,24.6,-30.3,147.9
"2321",51101,2025,8,36.7,-30.3,147.9
"2322",51101,2025,9,43.1,-30.3,147.9
"2323",51102,2025,1,46.7,-31.4,148.1
"2324",51102,2025,2,27.4,-31.4,148.1
"2325",51102,2025,3,77.1,-31.4,148.1
"2326",51102,2025,4,32,-31.4,148.1
"2327",51102,2025,5,26.7,-31.4,148.1
"2328",51102,2025,6,32.7,-31.4,148.1
"2329",51102,2025,7,44.4,-31.4,148.1
"2330",51102,2025,8,21.1,-31.4,148.1
"2331",51102,2025,9,24.8,-31.4,148.1
"2332",51114,2025,1,19.9,-31.6,147.4167
"2333",51114,2025,2,36.7,-31.6,147.4167
"2334",51114,2025,3,55.5,-31.6,147.4167
"2335",51114,2025,4,20.2,-31.6,147.4167
"2336",51114,2025,5,14.7,-31.6,147.4167
"2337",51114,2025,6,34.6,-31.6,147.4167
"2338",51114,2025,7,35,-31.6,147.4167
"2339",51114,2025,8,35.6,-31.6,147.4167
"2340",51114,2025,9,26.1,-31.6,147.4167
"2341",51115,2025,1,54.7,-32.223,148.2292
"2342",51115,2025,2,31.3,-32.223,148.2292
"2343",51115,2025,3,64,-32.223,148.2292
"2344",51115,2025,4,38.4,-32.223,148.2292
"2345",51115,2025,5,48.5,-32.223,148.2292
"2346",51115,2025,6,44.2,-32.223,148.2292
"2347",51115,2025,7,33.2,-32.223,148.2292
"2348",51115,2025,8,32.6,-32.223,148.2292
"2349",51115,2025,9,78.6,-32.223,148.2292
"2350",51118,2025,1,6.2,-31.7802,147.1207
"2351",51118,2025,2,36.4,-31.7802,147.1207
"2352",51118,2025,3,57.2,-31.7802,147.1207
"2353",51118,2025,4,13.2,-31.7802,147.1207
"2354",51118,2025,5,15.2,-31.7802,147.1207
"2355",51118,2025,6,10.2,-31.7802,147.1207
"2356",51118,2025,7,41.6,-31.7802,147.1207
"2357",51118,2025,8,53.8,-31.7802,147.1207
"2358",51118,2025,9,39.5,-31.7802,147.1207
"2359",51121,2025,1,37.3,-30.7669,148.7424
"2360",51121,2025,2,41.4,-30.7669,148.7424
"2361",51121,2025,3,102.1,-30.7669,148.7424
"2362",51121,2025,4,43,-30.7669,148.7424
"2363",51121,2025,5,18.9,-30.7669,148.7424
"2364",51121,2025,6,10.5,-30.7669,148.7424
"2365",51121,2025,7,28.8,-30.7669,148.7424
"2366",51121,2025,8,38.8,-30.7669,148.7424
"2367",51121,2025,9,36.6,-30.7669,148.7424
"2368",51122,2025,1,54,-31.5558,148.5981
"2369",51122,2025,2,18.2,-31.5558,148.5981
"2370",51122,2025,3,128.2,-31.5558,148.5981
"2371",51122,2025,4,40.4,-31.5558,148.5981
"2372",51122,2025,5,25,-31.5558,148.5981
"2373",51122,2025,6,23,-31.5558,148.5981
"2374",51122,2025,7,51.4,-31.5558,148.5981
"2375",51122,2025,8,19,-31.5558,148.5981
"2376",51122,2025,9,28.5,-31.5558,148.5981
"2377",51124,2025,1,40,-31.7833,147.7667
"2378",51124,2025,2,60.9,-31.7833,147.7667
"2379",51124,2025,3,65.8,-31.7833,147.7667
"2380",51124,2025,4,16.5,-31.7833,147.7667
"2381",51124,2025,5,29.8,-31.7833,147.7667
"2382",51124,2025,6,42.5,-31.7833,147.7667
"2383",51124,2025,7,36.7,-31.7833,147.7667
"2384",51124,2025,8,32.6,-31.7833,147.7667
"2385",51124,2025,9,42.1,-31.7833,147.7667
"2386",51133,2025,1,62,-31.2293,148.8861
"2387",51133,2025,2,52.8,-31.2293,148.8861
"2388",51133,2025,3,93.6,-31.2293,148.8861
"2389",51133,2025,4,49.6,-31.2293,148.8861
"2390",51133,2025,5,23.8,-31.2293,148.8861
"2391",51133,2025,6,16,-31.2293,148.8861
"2392",51133,2025,7,54.2,-31.2293,148.8861
"2393",51133,2025,8,46.8,-31.2293,148.8861
"2394",51133,2025,9,32.5,-31.2293,148.8861
"2395",51161,2025,1,98.6,-30.9776,148.3798
"2396",51161,2025,2,41.2,-30.9776,148.3798
"2397",51161,2025,3,92.2,-30.9776,148.3798
"2398",51161,2025,4,11.4,-30.9776,148.3798
"2399",51161,2025,5,18.6,-30.9776,148.3798
"2400",51161,2025,6,12.8,-30.9776,148.3798
"2401",51161,2025,7,33.2,-30.9776,148.3798
"2402",51161,2025,8,33.4,-30.9776,148.3798
"2403",51161,2025,9,30.8,-30.9776,148.3798
"2404",52000,2025,1,47.7,-29.2451,148.8518
"2405",52000,2025,2,44.3,-29.2451,148.8518
"2406",52000,2025,3,137.5,-29.2451,148.8518
"2407",52000,2025,4,78,-29.2451,148.8518
"2408",52000,2025,5,16.8,-29.2451,148.8518
"2409",52000,2025,6,10.6,-29.2451,148.8518
"2410",52000,2025,7,44.8,-29.2451,148.8518
"2411",52000,2025,8,38.9,-29.2451,148.8518
"2412",52000,2025,9,27.8,-29.2451,148.8518
"2413",52001,2025,1,39.8,-30.1019,148.9651
"2414",52001,2025,2,31.6,-30.1019,148.9651
"2415",52001,2025,3,173.6,-30.1019,148.9651
"2416",52001,2025,4,54.2,-30.1019,148.9651
"2417",52001,2025,5,17.8,-30.1019,148.9651
"2418",52001,2025,6,12.2,-30.1019,148.9651
"2419",52001,2025,7,35.1,-30.1019,148.9651
"2420",52001,2025,8,47.2,-30.1019,148.9651
"2421",52001,2025,9,35.5,-30.1019,148.9651
"2422",52002,2025,1,39.4,-29.6514,148.9333
"2423",52002,2025,2,36.8,-29.6514,148.9333
"2424",52002,2025,3,172.4,-29.6514,148.9333
"2425",52002,2025,4,70.3,-29.6514,148.9333
"2426",52002,2025,5,16.5,-29.6514,148.9333
"2427",52002,2025,6,10.5,-29.6514,148.9333
"2428",52002,2025,7,41.3,-29.6514,148.9333
"2429",52002,2025,8,49.5,-29.6514,148.9333
"2430",52002,2025,9,28.3,-29.6514,148.9333
"2431",52003,2025,1,26.5,-29.9576,148.4689
"2432",52003,2025,2,45.6,-29.9576,148.4689
"2433",52003,2025,3,170.6,-29.9576,148.4689
"2434",52003,2025,4,52,-29.9576,148.4689
"2435",52003,2025,5,17.3,-29.9576,148.4689
"2436",52003,2025,6,21.2,-29.9576,148.4689
"2437",52003,2025,7,29.8,-29.9576,148.4689
"2438",52003,2025,8,47.4,-29.9576,148.4689
"2439",52003,2025,9,43.9,-29.9576,148.4689
"2440",52004,2025,1,76.1,-28.7245,149.5757
"2441",52004,2025,2,42.5,-28.7245,149.5757
"2442",52004,2025,3,101.3,-28.7245,149.5757
"2443",52004,2025,4,83,-28.7245,149.5757
"2444",52004,2025,5,19.1,-28.7245,149.5757
"2445",52004,2025,6,15.7,-28.7245,149.5757
"2446",52004,2025,7,22,-28.7245,149.5757
"2447",52004,2025,8,39.1,-28.7245,149.5757
"2448",52004,2025,9,29.4,-28.7245,149.5757
"2449",52005,2025,1,28.9,-29.75,148.8
"2450",52005,2025,2,40.2,-29.75,148.8
"2451",52005,2025,3,178.3,-29.75,148.8
"2452",52005,2025,4,68.7,-29.75,148.8
"2453",52005,2025,5,17.9,-29.75,148.8
"2454",52005,2025,6,13.4,-29.75,148.8
"2455",52005,2025,7,39.2,-29.75,148.8
"2456",52005,2025,8,50.6,-29.75,148.8
"2457",52005,2025,9,30,-29.75,148.8
"2458",52007,2025,1,29.6,-30.3333,148.4667
"2459",52007,2025,2,34.9,-30.3333,148.4667
"2460",52007,2025,3,139.8,-30.3333,148.4667
"2461",52007,2025,4,42,-30.3333,148.4667
"2462",52007,2025,5,14.9,-30.3333,148.4667
"2463",52007,2025,6,17.7,-30.3333,148.4667
"2464",52007,2025,7,24.8,-30.3333,148.4667
"2465",52007,2025,8,42.5,-30.3333,148.4667
"2466",52007,2025,9,42.4,-30.3333,148.4667
"2467",52008,2025,1,76.8,-29.7975,149.1961
"2468",52008,2025,2,37.1,-29.7975,149.1961
"2469",52008,2025,3,169.8,-29.7975,149.1961
"2470",52008,2025,4,65.1,-29.7975,149.1961
"2471",52008,2025,5,15.7,-29.7975,149.1961
"2472",52008,2025,6,10.8,-29.7975,149.1961
"2473",52008,2025,7,39.6,-29.7975,149.1961
"2474",52008,2025,8,42.5,-29.7975,149.1961
"2475",52008,2025,9,26.3,-29.7975,149.1961
"2476",52010,2025,1,54.8,-29.253,149.1207
"2477",52010,2025,2,40,-29.253,149.1207
"2478",52010,2025,3,137,-29.253,149.1207
"2479",52010,2025,4,81.7,-29.253,149.1207
"2480",52010,2025,5,17.4,-29.253,149.1207
"2481",52010,2025,6,9.6,-29.253,149.1207
"2482",52010,2025,7,45.6,-29.253,149.1207
"2483",52010,2025,8,36.4,-29.253,149.1207
"2484",52010,2025,9,27,-29.253,149.1207
"2485",52011,2025,1,57.2,-30.2,149.1
"2486",52011,2025,2,41.4,-30.2,149.1
"2487",52011,2025,3,179.7,-30.2,149.1
"2488",52011,2025,4,57.4,-30.2,149.1
"2489",52011,2025,5,22.9,-30.2,149.1
"2490",52011,2025,6,11,-30.2,149.1
"2491",52011,2025,7,39,-30.2,149.1
"2492",52011,2025,8,45.1,-30.2,149.1
"2493",52011,2025,9,31.8,-30.2,149.1
"2494",52013,2025,1,28.5,-29.5833,148.6833
"2495",52013,2025,2,49.2,-29.5833,148.6833
"2496",52013,2025,3,161.8,-29.5833,148.6833
"2497",52013,2025,4,71.5,-29.5833,148.6833
"2498",52013,2025,5,18,-29.5833,148.6833
"2499",52013,2025,6,14.9,-29.5833,148.6833
"2500",52013,2025,7,39.2,-29.5833,148.6833
"2501",52013,2025,8,49.6,-29.5833,148.6833
"2502",52013,2025,9,29.3,-29.5833,148.6833
"2503",52015,2025,1,33.4,-30.2167,148.3333
